id,claim_id,book_name,chunk_id,evidence_text,label,confidence,verifier_model,run_id
140,140_c02,The Count of Monte Cristo,montecristo_ch117_w0181,"my shirts, and ripped out the seams in the sheets of my bed, during my three years’ imprisonment at Fenestrelle; and when I was removed to the Château d’If, I managed to bring the ravellings with me, so that I have been able to finish my work here.” “And was it not discovered that your sheets were unhemmed?” “Oh, no, for when I had taken out the thread I required, I hemmed the edges over again.” “With what?” “With this needle,” said the abbé, as, opening his ragged vestments, he showed Dantès a long, sharp fish-bone, with a small perforated eye for the thread, a small portion of which still remained in it.",NEUTRAL,0.9759035122522947,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
140,140_c02,The Count of Monte Cristo,montecristo_ch117_w0197,I had a similar attack the year previous to my imprisonment.,NEUTRAL,0.9743378274880231,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
140,140_c02,The Count of Monte Cristo,montecristo_ch118_w0044,"He was now, as we have said, three-and-thirty years of age, and his fourteen years’ imprisonment had produced a great transformation in his appearance.",NEUTRAL,0.9626568673888118,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
140,140_c02,The Count of Monte Cristo,montecristo_ch118_w1121,"At the precise time when Madame Danglars, dressed in black and concealed in a long veil, was ascending the stairs leading to Debray’s apartments, notwithstanding the assurances of the concierge that the young man was not at home, Debray was occupied in repelling the insinuations of a friend, who tried to persuade him that after the terrible scene which had just taken place he ought, as a friend of the family, to marry Mademoiselle Danglars and her two millions.",NEUTRAL,0.9587777423512596,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
140,140_c02,The Count of Monte Cristo,montecristo_ch118_w1322,"I love you as my life, for you are the best, the noblest of created beings!” 50277m “Let it be, then, as you wish, sweet angel; God has sustained me in my struggle with my enemies, and has given me this reward; he will not let me end my triumph in suffering; I wished to punish myself, but he has pardoned me.",NEUTRAL,0.9491982152634418,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
140,140_c02,The Count of Monte Cristo,montecristo_ch118_w0009,"of my great work, the unity of the Italian kingdom; but for some time the imperial police (who at this period, quite contrary to what Napoleon desired so soon as he had a son born to him, wished for a partition of provinces) had their eyes on me; and my hasty departure, the cause of which they were unable to guess, having aroused their suspicions, I was arrested at the very moment I was leaving Piombino.",NEUTRAL,0.9434109398399956,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
140,140_c02,The Count of Monte Cristo,montecristo_ch118_w0628,"He was placed before a large glass, which reflected the whole apartment, and so, without any attempt to move, which would have been impossible, he could see all who entered the room and everything which was going on around him.",NEUTRAL,0.9275273253144446,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c01,In search of the castaways,castaways_ch028_w0004,"""Enough, enough, Monsieur Paganel!"" said Lady Helena.",CONTRADICT,0.9914686471223831,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c01,In search of the castaways,castaways_ch006_w0007,"I hope we shall soon be acquainted, and that, in the society of these ladies, the passage of the Scotia will seem as short to us as agreeable."" Lady Helena and Miss Grant could not find a word to answer.",CONTRADICT,0.9498653828142356,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c01,In search of the castaways,castaways_ch027_w0000,"From the deck they endeavored to count those who were returning.] ""You need not blush, Robert,"" said Captain Mangles; ""you have behaved like the worthy son of Captain Grant."" He stretched",CONTRADICT,0.9294007344831356,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c01,In search of the castaways,castaways_ch007_w0001,"It is my brightest dream, which shall be realized at last in the country of the elephants and the Thugs."" ""Then you would not care to visit another country?"" ""No, my lord; it would be even disagreeable, for I have letters from Lord Somerset to the governor-general of India, and a mission from the Geographical Society which I must fulfil."" ""Ah!",CONTRADICT,0.9202638342295887,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c01,In search of the castaways,castaways_ch007_w0000,"It is my brightest dream, which shall be realized at last in the country of the elephants and the Thugs."" ""Then you would not care to visit another country?"" ""No, my lord; it would",CONTRADICT,0.9109961919902289,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c01,In search of the castaways,castaways_ch010_w0008,"""Go, then, my husband!"" replied Lady Helena, restraining her emotion.",CONTRADICT,0.9127634175123235,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c01,In search of the castaways,castaways_ch007_w0004,"""Monsieur Paganel,"" said Lady Helena at length, ""if this were only a pleasure voyage, I would answer: 'Let us all go to India,' and Lord Glenarvan would not disapprove.",CONTRADICT,0.8466984417238845,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c01,In search of the castaways,castaways_ch003_w0006,"Till Lord Glenarvan's return you will remain at the castle."" ""Madam,"" said the young girl, ""I would not presume on the sympathy you show to us strangers----"" ""Strangers!",CONTRADICT,0.9158266386378239,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c01,In search of the castaways,castaways_ch028_w0003,"""Not at all; and if you doubt my veracity, I will cite their names."" ""Ah!"" said the major, quietly, ""you clever people stick at nothing."" ""Major,"" said Paganel, ""will you wager your rifle against my telescope that I cannot name at least fifty Australian explorers?"" ""Of course, Paganel, if you like,"" replied MacNabb, seeing that he could not now recede from his position without incurring the ridicule of the company.",SUPPORT,0.8984211616004495,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c01,In search of the castaways,castaways_ch003_w0004,"[Sidenote: ""ONE TOUCH OF NATURE.""] ""No,"" answered the boy, in a decided tone; ""not with you, but with Lord Glenarvan himself."" ""Excuse him, madam,"" said the sister, looking at her brother.",CONTRADICT,0.9139111381610986,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c01,In search of the castaways,castaways_ch027_w0001,Lady Helena regretted that she could not have shaken hands with the brave Indian.,CONTRADICT,0.9154274558171426,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c01,In search of the castaways,castaways_ch008_w0004,"It has cast you on board the Duncan; do not leave her."" ""And do you, indeed, wish me, my good friends?"" replied Paganel.",NEUTRAL,0.7736332713140619,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c02,In search of the castaways,castaways_ch028_w0004,"""Master Robert shall count for us."" And forthwith the learned geographer opened his budget, and poured forth the history of the discovery of Australia.] ""Well, then,"" said Paganel to Lady Helena and Miss Grant, ""come and be umpires, and Master Robert shall count for us."" And forthwith the learned geographer opened his budget, and poured forth the history of the discovery of Australia, with the names of its discoverers and the dates of their explorations, as fluently as though his sole calling in life was to be professor of Australian history.",NEUTRAL,0.999235987663269,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c02,In search of the castaways,castaways_ch006_w0007,"""Sir,"" said Glenarvan, at length, ""whom have I the honor of addressing?"" ""Jacques Eliacim François Marie Paganel, secretary of the Geographical Society of Paris; corresponding member of the societies of Berlin, Bombay, Darmstadt, Leipsic, London, St.",NEUTRAL,0.9538750355947648,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c02,In search of the castaways,castaways_ch038_w0007,"""And what treatment do you think Captain Grant would experience as a prisoner among the Australians?"" ""The Australians are not cruel, madam,"" replied the young settler: ""Miss Grant may reassure herself on this point.",NEUTRAL,0.943447292787547,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c02,In search of the castaways,castaways_ch027_w0000,"Lady Helena and Mary Grant, while the boat was approaching the ship, had experienced all the anguish of suspense.",CONTRADICT,0.9196875976772659,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c02,In search of the castaways,castaways_ch007_w0000,"""And now that our introduction is over,"" added he, ""will you permit me, Monsieur Paganel, to ask you a question?"" ""Twenty, my lord,"" replied Jacques Paganel; ""it will always be a pleasure to converse with you."" ""You arrived on board this vessel the day before yesterday?"" ""Yes, my lord, day before yesterday, at eight o'clock in the evening.",NEUTRAL,0.9257204469908877,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c02,In search of the castaways,castaways_ch003_w0005,"Thus you see, Miss Grant, the minutest details of this document are known to you as well as me."" ""Yes, madam,"" replied",NEUTRAL,0.9229664426744183,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c02,In search of the castaways,castaways_ch003_w0006,"""Did you do this for us?"" ""Yes, my dear miss, and I expect Lord Glenarvan every moment."" ""Madam,"" said the young girl, in a deep tone of gratitude, and with fervency, ""may Heaven bless Lord Glenarvan and you!"" ""Dear child,"" answered Lady Helena, ""we deserve no thanks.",NEUTRAL,0.9231650797052409,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c02,In search of the castaways,castaways_ch010_w0008,"Lady Helena cried for the last time,-- ""My friends, God help you!"" ""And he will help us, madam,"" answered Jacques Paganel; ""for, I assure you, we shall help ourselves."" ""Forward!"" shouted Captain Mangles to his engineer.",NEUTRAL,0.9229948186889729,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c02,In search of the castaways,castaways_ch007_w0001,"He looked first at Lord Glenarvan, always serious; then at Lady Helena and Miss Grant, whose features expressed a sympathetic disappointment; and finally at Captain Mangles, who was smiling, and the imperturbable major.",NEUTRAL,0.9203367759054193,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c02,In search of the castaways,castaways_ch007_w0004,"I shall be only one hundred and eighty leagues from Lisbon, and will wait there for means of further conveyance."" ""Well, Monsieur Paganel,"" said Glenarvan, ""it shall be as you desire; and, for my part, I am happy that I can offer you for a few days the hospitalities of my vessel.",NEUTRAL,0.9208250774977296,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c02,In search of the castaways,castaways_ch003_w0004,"""Yes, miss."" ""The wife of Lord Glenarvan, of Malcolm Castle, who published an advertisement in the _Times_ in regard to the shipwreck of the Britannia?"" ""Yes, yes!"" answered Lady Helena, with alacrity.",NEUTRAL,0.917084233675424,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c02,In search of the castaways,castaways_ch008_w0004,"I do not doubt that at my request the Society would have sent me to Patagonia as well as to India; but I did not think of it."" ""The result of your continual abstraction."" ""Well, Monsieur Paganel, shall you accompany us?"" asked Lady Helena in her most persuasive tone.",NEUTRAL,0.9138050692835654,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c03,In search of the castaways,castaways_ch028_w0004,"""You have shown that there is nothing, great or small, about Australia, of which you are ignorant."" ""Nay, madam,"" said the geographer, with a bow.",SUPPORT,0.9439008742570877,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c03,In search of the castaways,castaways_ch006_w0007,"""Sir,"" said Glenarvan, at length, ""whom have I the honor of addressing?"" ""Jacques Eliacim François Marie Paganel, secretary of the Geographical Society of Paris; corresponding member of the societies of Berlin, Bombay, Darmstadt, Leipsic, London, St.",NEUTRAL,0.9538991848034555,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c03,In search of the castaways,castaways_ch010_w0008,"""It is time,"" said Lord Glenarvan at last.",CONTRADICT,0.927142601293505,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c03,In search of the castaways,castaways_ch007_w0000,The name and merit of Jacques Paganel were well known to him.,NEUTRAL,0.9395787661700563,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c03,In search of the castaways,castaways_ch027_w0000,"From the deck they endeavored to count those who were returning.] ""You need not blush, Robert,"" said Captain Mangles; ""you have behaved like the worthy son of Captain Grant."" He stretched",CONTRADICT,0.7651899385622141,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c03,In search of the castaways,castaways_ch028_w0003,"On one occasion so certain was Paganel as to the ease with which they would be able to pursue their search, when they arrived, that he asserted that more than fifty geographers had already made the course clear for them.",NEUTRAL,0.9312542874505442,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c03,In search of the castaways,castaways_ch003_w0004,"I am strong against grief, and can hear all."" ""My dear child,"" answered Lady Helena, ""the hope is very slight, but with the help of God who can do everything, it is possible that you will one day see your father again."" ""Alas, alas!"" exclaimed Miss Grant, who could not restrain her tears, while Robert covered the hands of Lady Glenarvan with kisses.",CONTRADICT,0.8799505375776638,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c03,In search of the castaways,castaways_ch059_w0001,"He learned the exploits of the young hero, and how the boy had already repaid part of his obligation to Lord Glenarvan at the peril of his life.",NEUTRAL,0.9212063900947504,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c03,In search of the castaways,castaways_ch003_w0006,"Thus you see, Miss Grant, the minutest details of this document are known to you as well as me."" ""Yes, madam,"" replied the young girl; ""but I would like to have seen my father's writing."" [Sidenote: WAITING FOR THE VERDICT.] ""Well, to-morrow, perhaps, Lord Glenarvan will return.",NEUTRAL,0.9181745344430636,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c03,In search of the castaways,castaways_ch007_w0001,"""Monsieur Jacques Paganel,"" said Lord Glenarvan, after a moment of silence, ""that is certainly a fine voyage, and one for which science would be very grateful; but I will not further prolong your ignorance.",NEUTRAL,0.920649596844312,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c03,In search of the castaways,castaways_ch032_w0006,"[Illustration: Ayrton and Olbinett took their places respectively in front and in the rear part of the cart, while Glenarvan, the major, Paganel, Robert, Captain Mangles, and the two sailors, mounted their horses.] ""I declare!"" said Paganel, ""this is an admirable vehicle, worth all the mail-coaches in the world.",NEUTRAL,0.913700754192367,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
14,14_c03,In search of the castaways,castaways_ch007_w0004,"I shall be only one hundred and eighty leagues from Lisbon, and will wait there for means of further conveyance."" ""Well, Monsieur Paganel,"" said Glenarvan, ""it shall be as you desire; and, for my part, I am happy that I can offer you for a few days the hospitalities of my vessel.",NEUTRAL,0.9177321107694297,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
15,15_c01,In search of the castaways,castaways_ch006_w0007,"""Sir,"" said Glenarvan, at length, ""whom have I the honor of addressing?"" ""Jacques Eliacim François Marie Paganel, secretary of the Geographical Society of Paris; corresponding member of the societies of Berlin, Bombay, Darmstadt, Leipsic, London, St.",NEUTRAL,0.9982629358768463,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
15,15_c01,In search of the castaways,castaways_ch028_w0004,"""Master Robert shall count for us."" And forthwith the learned geographer opened his budget, and poured forth the history of the discovery of Australia.] ""Well, then,"" said Paganel to Lady Helena and Miss Grant, ""come and be umpires, and Master Robert shall count for us."" And forthwith the learned geographer opened his budget, and poured forth the history of the discovery of Australia, with the names of its discoverers and the dates of their explorations, as fluently as though his sole calling in life was to be professor of Australian history.",NEUTRAL,0.9628966579027343,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
15,15_c01,In search of the castaways,castaways_ch007_w0000,"It is my brightest dream, which shall be realized at last in the country of the elephants and the Thugs."" ""Then you would not care to visit another country?"" ""No, my lord; it would",CONTRADICT,0.8410115828572902,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
15,15_c01,In search of the castaways,castaways_ch007_w0001,"""Monsieur Jacques Paganel,"" said Lord Glenarvan, after a moment of silence, ""that is certainly a fine voyage, and one for which science would be very grateful; but I will not further prolong your ignorance.",NEUTRAL,0.9267235177180899,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
15,15_c01,In search of the castaways,castaways_ch007_w0004,"However, it is a very ludicrous situation for a man who takes passage for India, and is sailing to America."" In spite of this mortifying reflection, Paganel made the best use of a delay that he could not avoid.",NEUTRAL,0.9225355113198782,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
15,15_c01,In search of the castaways,castaways_ch003_w0004,"I am strong against grief, and can hear all."" ""My dear child,"" answered Lady Helena, ""the hope is very slight, but with the help of God who can do everything, it is possible that you will one day see your father again."" ""Alas, alas!"" exclaimed Miss Grant, who could not restrain her tears, while Robert covered the hands of Lady Glenarvan with kisses.",CONTRADICT,0.861988105166755,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
15,15_c01,In search of the castaways,castaways_ch027_w0000,"[Sidenote: ""BREAKFAST!""] After the first embraces, all were informed of the principal incidents of the journey; and, first of all, Glenarvan made known the new interpretation of the document, due to the sagacity of Jacques Paganel.",NEUTRAL,0.9230094215165817,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
15,15_c01,In search of the castaways,castaways_ch010_w0008,"""And now, dear companions,"" said Jacques Paganel, ""one last clasp of the hand to last us till we reach the shores of the Atlantic."" It was not asking much, but these were clasps which would strengthen the hopes of the worthy geographer.",NEUTRAL,0.9034044487379727,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
15,15_c01,In search of the castaways,castaways_ch009_w0000,"Their captain was one of the most confident on board; but his confidence proceeded especially from the desire that he cherished so strongly at heart, of seeing Miss Mary happy and consoled.",NEUTRAL,0.8988947506710078,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
15,15_c01,In search of the castaways,castaways_ch003_w0006,"Dear child, neither your brother nor you are strangers in this house; and I desire that Lord Glenarvan on his arrival should inform the children of Captain Grant of what is to be attempted to save their father."" It was not possible to refuse an invitation made with so much cordiality.",NEUTRAL,0.8926687051151374,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
15,15_c01,In search of the castaways,castaways_ch028_w0003,"On one occasion so certain was Paganel as to the ease with which they would be able to pursue their search, when they arrived, that he asserted that more than fifty geographers had already made the course clear for them.",NEUTRAL,0.895814331317695,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
15,15_c01,In search of the castaways,castaways_ch007_w0002,"However, he is a distinguished scholar, and one of the best geographers of France."" [Illustration] ""But what are we going to do with the poor gentleman?"" asked Lady Helena.",NEUTRAL,0.8927531903740882,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c01,In search of the castaways,castaways_ch007_w0004,"I shall be only one hundred and eighty leagues from Lisbon, and will wait there for means of further conveyance."" ""Well, Monsieur Paganel,"" said Glenarvan, ""it shall be as you desire; and, for my part, I am happy that I can offer you for a few days the hospitalities of my vessel.",NEUTRAL,0.9962228506803512,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c01,In search of the castaways,castaways_ch006_w0007,"his mind, and he was about to explain himself intelligibly, when Lord Glenarvan, his wife, and Miss Grant came on deck.",NEUTRAL,0.9682605279014497,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c01,In search of the castaways,castaways_ch028_w0004,"""Master Robert shall count for us."" And forthwith the learned geographer opened his budget, and poured forth the history of the discovery of Australia.] ""Well, then,"" said Paganel to Lady Helena and Miss Grant, ""come and be umpires, and Master Robert shall count for us."" And forthwith the learned geographer opened his budget, and poured forth the history of the discovery of Australia, with the names of its discoverers and the dates of their explorations, as fluently as though his sole calling in life was to be professor of Australian history.",NEUTRAL,0.9746298377083573,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c01,In search of the castaways,castaways_ch007_w0000,"It is my brightest dream, which shall be realized at last in the country of the elephants and the Thugs."" ""Then you would not care to visit another country?"" ""No, my lord; it would",CONTRADICT,0.9242880512655236,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c01,In search of the castaways,castaways_ch007_w0003,"""A thousand thanks, my lord,"" replied Paganel; ""I am truly sensible to your courtesy.",NEUTRAL,0.952571080691395,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c01,In search of the castaways,castaways_ch008_w0003,"my lord,"" exclaimed Paganel, ""that is a reason I should never have imagined!"" [Sidenote: BAIT FOR A TRAVELLER.] ""And then, my dear Paganel, you know that you can gain the gold medal in any country whatever.",NEUTRAL,0.9405345004268963,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c01,In search of the castaways,castaways_ch007_w0001,"""Monsieur Jacques Paganel,"" said Lord Glenarvan, after a moment of silence, ""that is certainly a fine voyage, and one for which science would be very grateful; but I will not further prolong your ignorance.",NEUTRAL,0.9421247420723746,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c01,In search of the castaways,castaways_ch027_w0000,"Captain Grant is not with us, but we are sure to find him."" It needed only such an assurance to restore hope to the passengers of the Duncan.",NEUTRAL,0.9298852830583778,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c01,In search of the castaways,castaways_ch008_w0004,"my lord,"" exclaimed Paganel, ""that is a reason I should never have imagined!"" [Sidenote: BAIT FOR A TRAVELLER.] ""And then, my dear Paganel, you know that you can gain the gold medal in any country whatever.",NEUTRAL,0.9140629534590338,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c01,In search of the castaways,castaways_ch003_w0004,"I am strong against grief, and can hear all."" ""My dear child,"" answered Lady Helena, ""the hope is very slight, but with the help of God who can do everything, it is possible that you will one day see your father again."" ""Alas, alas!"" exclaimed Miss Grant, who could not restrain her tears, while Robert covered the hands of Lady Glenarvan with kisses.",CONTRADICT,0.7789849109455762,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c01,In search of the castaways,castaways_ch003_w0006,"Dear child, neither your brother nor you are strangers in this house; and I desire that Lord Glenarvan on his arrival should inform the children of Captain Grant of what is to be attempted to save their father."" It was not possible to refuse an invitation made with so much cordiality.",NEUTRAL,0.9117077039547286,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c01,In search of the castaways,castaways_ch007_w0002,"[Sidenote: ABSENT-MINDEDNESS.] ""On the whole, I am not astonished at this on the part of Jacques Paganel,"" said Glenarvan; ""he is noted for such blunders.",NEUTRAL,0.9121448075371247,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c02,In search of the castaways,castaways_ch028_w0004,"Then, with a peculiar expression, he smiled as he said to the major, ""We will talk about the rifle at another time.""",NEUTRAL,0.9989522695541382,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c02,In search of the castaways,castaways_ch006_w0007,"""Sir,"" said Glenarvan, at length, ""whom have I the honor of addressing?"" ""Jacques Eliacim François Marie Paganel, secretary of the Geographical Society of Paris; corresponding member of the societies of Berlin, Bombay, Darmstadt, Leipsic, London, St.",NEUTRAL,0.955608026523507,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c02,In search of the castaways,castaways_ch007_w0000,"Feeling fatigued by thirty hours of travel, and knowing that a good way to avoid sea-sickness is to go to bed on embarking, and not stir from your bunk for the first days of the voyage, I retired immediately, and have conscientiously slept thirty-six hours, I assure you."" Jacques Paganel's hearers now knew the reason of his presence on board.",NEUTRAL,0.949833885082919,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c02,In search of the castaways,castaways_ch007_w0001,"""Monsieur Jacques Paganel,"" said Lord Glenarvan, after a moment of silence, ""that is certainly a fine voyage, and one for which science would be very grateful; but I will not further prolong your ignorance.",NEUTRAL,0.9481919985249248,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c02,In search of the castaways,castaways_ch007_w0004,"I shall be only one hundred and eighty leagues from Lisbon, and will wait there for means of further conveyance."" ""Well, Monsieur Paganel,"" said Glenarvan, ""it shall be as you desire; and, for my part, I am happy that I can offer you for a few days the hospitalities of my vessel.",NEUTRAL,0.9482065850551562,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c02,In search of the castaways,castaways_ch027_w0000,"Captain Grant is not with us, but we are sure to find him."" It needed only such an assurance to restore hope to the passengers of the Duncan.",NEUTRAL,0.9370875412669327,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c02,In search of the castaways,castaways_ch010_w0008,"Lady Helena cried for the last time,-- ""My friends, God help you!"" ""And he will help us, madam,"" answered Jacques Paganel; ""for, I assure you, we shall help ourselves."" ""Forward!"" shouted Captain Mangles to his engineer.",NEUTRAL,0.926044212886532,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c02,In search of the castaways,castaways_ch003_w0006,"Dear child, neither your brother nor you are strangers in this house; and I desire that Lord Glenarvan on his arrival should inform the children of Captain Grant of what is to be attempted to save their father."" It was not possible to refuse an invitation made with so much cordiality.",NEUTRAL,0.9237230641941021,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c02,In search of the castaways,castaways_ch003_w0004,"""Yes, miss."" ""The wife of Lord Glenarvan, of Malcolm Castle, who published an advertisement in the _Times_ in regard to the shipwreck of the Britannia?"" ""Yes, yes!"" answered Lady Helena, with alacrity.",NEUTRAL,0.9185040945608931,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c02,In search of the castaways,castaways_ch008_w0004,"I do not doubt that at my request the Society would have sent me to Patagonia as well as to India; but I did not think of it."" ""The result of your continual abstraction."" ""Well, Monsieur Paganel, shall you accompany us?"" asked Lady Helena in her most persuasive tone.",NEUTRAL,0.9164147497740572,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c02,In search of the castaways,castaways_ch007_w0002,"[Sidenote: ABSENT-MINDEDNESS.] ""On the whole, I am not astonished at this on the part of Jacques Paganel,"" said Glenarvan; ""he is noted for such blunders.",NEUTRAL,0.9114956525296763,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
16,16_c02,In search of the castaways,castaways_ch027_w0001,"This breakfast that you have just announced seemed to me, therefore, like a dream, a fiction, a chimera."" ""Well, we will test its reality, Monsieur Paganel,"" replied Lady Helena, who could not help laughing.",NEUTRAL,0.9111529791630679,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260225_221138
